,data_ref,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda
11631,2015-12-01,F,False,True,0,Pensionista,Secundário,União,Casa,62,,2.0,3118.1
11632,2015-12-01,M,True,True,1,Assalariado,Superior completo,Casado,Casa,27,0.8575342465753425,3.0,1643.58
11633,2015-12-01,F,False,True,2,Assalariado,Superior completo,Casado,Casa,35,12.161643835616438,4.0,1968.86
11634,2015-12-01,F,False,True,1,Assalariado,Secundário,Casado,Casa,43,5.556164383561644,3.0,5611.02
11635,2015-12-01,F,False,True,0,Assalariado,Superior completo,União,Casa,34,14.591780821917803,2.0,8877.3
11636,2015-12-01,F,True,False,0,Empresário,Secundário,Casado,Casa,31,3.602739726027397,2.0,1167.45
11637,2015-12-01,M,False,False,0,Empresário,Secundário,Casado,Casa,46,25.72328767123288,2.0,15063.67
11638,2015-12-01,F,False,True,0,Pensionista,Secundário,Solteiro,Casa,56,,1.0,1188.14
11639,2015-12-01,F,False,False,0,Servidor público,Superior completo,Casado,Casa,41,21.24931506849315,2.0,3204.43
11640,2015-12-01,M,True,True,0,Assalariado,Secundário,Casado,Governamental,46,0.96986301369863,2.0,1431.02
11641,2015-12-01,F,False,True,0,Pensionista,Superior completo,Casado,Governamental,58,,2.0,1125.84
11642,2015-12-01,F,False,False,1,Assalariado,Secundário,Casado,Com os pais,28,4.005479452054795,3.0,459.6
11643,2015-12-01,F,False,True,2,Assalariado,Secundário,Casado,Casa,39,3.9342465753424656,4.0,2587.15
11644,2015-12-01,F,False,True,0,Assalariado,Superior completo,União,Casa,28,1.5342465753424657,2.0,2023.31
11645,2015-12-01,M,True,True,0,Pensionista,Secundário,Casado,Casa,64,,2.0,1352.86
11646,2015-12-01,F,False,False,0,Empresário,Secundário,Casado,Casa,56,5.06027397260274,2.0,4580.33
11647,2015-12-01,M,False,True,1,Empresário,Secundário,Casado,Casa,41,11.049315068493147,3.0,2521.37
11648,2015-12-01,F,False,True,0,Assalariado,Superior completo,Casado,Casa,48,6.6876712328767125,2.0,4473.22
11649,2015-12-01,F,True,False,1,Assalariado,Superior completo,Casado,Casa,36,7.052054794520547,3.0,1275.79
11650,2015-12-01,F,False,True,0,Assalariado,Superior completo,Casado,Casa,47,6.849315068493151,2.0,2661.2
11651,2015-12-01,F,True,True,0,Pensionista,Secundário,Casado,Casa,58,,2.0,2166.44
11652,2015-12-01,F,False,False,0,Pensionista,Secundário,União,Casa,53,,2.0,1866.83
11653,2015-12-01,M,True,True,0,Assalariado,Superior completo,Casado,Casa,62,10.693150684931506,2.0,4563.59
11654,2015-12-01,F,False,True,2,Empresário,Secundário,Solteiro,Casa,31,6.635616438356164,3.0,1617.58
11655,2015-12-01,M,False,True,0,Pensionista,Secundário,Casado,Casa,53,,2.0,4485.19
11656,2015-12-01,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,55,,1.0,2130.06
11657,2015-12-01,M,False,True,1,Assalariado,Secundário,Casado,Casa,40,1.5424657534246575,3.0,15182.14
11658,2015-12-01,F,False,True,0,Empresário,Superior completo,Casado,Casa,57,4.336986301369863,2.0,1651.7
11659,2015-12-01,F,False,True,1,Assalariado,Superior completo,Casado,Casa,28,4.715068493150685,3.0,884.85
11660,2015-12-01,F,False,True,0,Pensionista,Superior completo,Casado,Casa,60,,2.0,6148.76
11661,2015-12-01,M,True,True,1,Empresário,Superior completo,Casado,Casa,43,5.463013698630136,3.0,2608.47
11662,2015-12-01,F,False,True,0,Assalariado,Superior completo,Casado,Casa,60,23.263013698630136,2.0,17788.39
11663,2015-12-01,M,True,False,1,Servidor público,Superior completo,Casado,Casa,36,9.98082191780822,3.0,2465.35
11664,2015-12-01,F,False,False,1,Empresário,Superior incompleto,Casado,Casa,40,20.27671232876712,3.0,6463.33
11665,2015-12-01,F,False,True,0,Pensionista,Primário,Casado,Casa,65,,2.0,933.18
11666,2015-12-01,F,False,False,1,Assalariado,Secundário,União,Com os pais,32,10.123287671232877,3.0,2730.8
11667,2015-12-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,62,,2.0,3101.35
11668,2015-12-01,M,True,False,2,Empresário,Superior completo,Casado,Casa,40,8.189041095890412,4.0,6989.47
11669,2015-12-01,F,False,True,0,Empresário,Superior completo,Casado,Casa,42,13.865753424657536,2.0,1779.54
11670,2015-12-01,F,False,True,0,Assalariado,Secundário,Solteiro,Aluguel,46,1.8438356164383565,1.0,2958.94
11671,2015-12-01,M,True,True,1,Assalariado,Secundário,Casado,Casa,37,8.479452054794521,3.0,3409.08
11672,2015-12-01,M,False,True,0,Empresário,Secundário,União,Casa,45,1.8027397260273967,2.0,8559.71
11673,2015-12-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,40,16.416438356164385,2.0,2478.2
11674,2015-12-01,M,False,True,2,Empresário,Superior completo,Casado,Casa,33,5.991780821917808,4.0,4656.27
11675,2015-12-01,F,True,False,0,Empresário,Superior completo,Casado,Casa,31,3.602739726027397,2.0,588.26
11676,2015-12-01,F,False,True,0,Pensionista,Superior completo,Casado,Casa,56,,2.0,2622.61
11677,2015-12-01,F,True,True,0,Empresário,Secundário,Casado,Casa,48,5.4602739726027405,2.0,2712.73
11678,2015-12-01,M,True,True,1,Empresário,Secundário,Casado,Com os pais,28,0.8164383561643835,3.0,1229.53
11679,2015-12-01,F,True,True,1,Assalariado,Superior completo,Casado,Casa,33,1.9753424657534249,3.0,5486.87
11680,2015-12-01,M,True,False,2,Servidor público,Secundário,Casado,Casa,38,17.967123287671228,4.0,14194.31
11681,2015-12-01,M,False,True,2,Assalariado,Superior completo,Casado,Casa,31,12.61917808219178,4.0,9438.32
11682,2015-12-01,F,True,True,1,Empresário,Superior completo,Solteiro,Casa,27,6.791780821917808,2.0,1646.93
11683,2015-12-01,F,False,True,0,Empresário,Secundário,Viúvo,Casa,58,10.62191780821918,1.0,6000.69
11684,2015-12-01,F,False,False,0,Assalariado,Secundário,Solteiro,Aluguel,37,3.8,1.0,2552.74
11685,2015-12-01,M,False,True,0,Assalariado,Superior completo,Solteiro,Casa,33,5.134246575342465,1.0,6683.86
11686,2015-12-01,M,True,True,0,Pensionista,Secundário,União,Casa,64,,2.0,3763.45
11687,2015-12-01,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,48,4.950684931506848,1.0,1326.94
11688,2015-12-01,F,False,True,1,Assalariado,Secundário,Casado,Casa,43,12.065753424657537,3.0,3793.33
11689,2015-12-01,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,55,,1.0,1435.04
11690,2015-12-01,F,True,True,0,Assalariado,Superior completo,Casado,Casa,45,7.832876712328768,2.0,1896.93
11691,2015-12-01,F,False,True,0,Empresário,Secundário,Solteiro,Casa,50,3.8027397260273967,1.0,3111.82
11692,2015-12-01,F,True,True,0,Assalariado,Secundário,Casado,Casa,58,9.975342465753425,2.0,2777.07
11693,2015-12-01,M,False,False,0,Pensionista,Secundário,Solteiro,Casa,41,6.049315068493152,1.0,11427.64
11694,2015-12-01,F,False,False,1,Empresário,Superior completo,Casado,Casa,34,3.602739726027397,3.0,5366.2
11695,2015-12-01,M,True,False,0,Assalariado,Secundário,Solteiro,Casa,50,3.2986301369863016,1.0,7441.93
11696,2015-12-01,F,False,True,1,Assalariado,Secundário,Casado,Casa,34,15.687671232876712,3.0,6698.31
11697,2015-12-01,F,True,False,0,Assalariado,Secundário,Casado,Casa,23,5.027397260273973,2.0,4056.09
11698,2015-12-01,F,False,False,0,Assalariado,Superior completo,Casado,Casa,48,15.868493150684932,2.0,2284.17
11699,2015-12-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,49,17.854794520547944,2.0,3346.38
11700,2015-12-01,F,False,True,2,Empresário,Secundário,Casado,Casa,41,8.695890410958905,4.0,2773.44
11701,2015-12-01,F,False,True,0,Pensionista,Primário,Casado,Casa,63,,2.0,8630.07
11702,2015-12-01,F,False,True,1,Empresário,Superior completo,Casado,Casa,43,3.8301369863013695,3.0,3775.49
11703,2015-12-01,M,True,True,1,Empresário,Secundário,Casado,Casa,30,2.9506849315068493,3.0,3170.9
11704,2015-12-01,F,False,False,0,Empresário,Superior completo,Casado,Casa,28,1.1753424657534246,2.0,3049.2
11705,2015-12-01,F,False,True,0,Empresário,Superior completo,Casado,Casa,46,2.5424657534246577,2.0,2533.66
11706,2015-12-01,M,True,True,3,Assalariado,Secundário,Casado,Casa,32,2.0136986301369864,5.0,4032.89
11707,2015-12-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,57,,2.0,1807.49
11708,2015-12-01,M,False,False,0,Assalariado,Secundário,Solteiro,Com os pais,28,4.873972602739726,1.0,4328.87
11709,2015-12-01,F,False,True,0,Empresário,Secundário,Casado,Casa,57,4.336986301369863,2.0,3670.0
11710,2015-12-01,M,False,True,0,Pensionista,Superior completo,União,Casa,45,,2.0,3696.9
11711,2015-12-01,M,True,True,0,Assalariado,Superior completo,Casado,Casa,40,22.19178082191781,2.0,31593.61
11712,2015-12-01,F,True,False,0,Empresário,Superior incompleto,Casado,Casa,47,6.4301369863013695,2.0,2967.07
11713,2015-12-01,F,False,True,0,Servidor público,Secundário,Casado,Casa,34,10.178082191780822,2.0,6821.56
11714,2015-12-01,M,True,False,0,Assalariado,Secundário,Casado,Casa,54,18.10958904109589,2.0,5632.14
11715,2015-12-01,M,False,True,0,Pensionista,Secundário,Separado,Casa,61,,1.0,1380.56
11716,2015-12-01,F,False,False,0,Assalariado,Secundário,Casado,Casa,53,3.4301369863013704,2.0,1810.81
11717,2015-12-01,F,False,False,0,Assalariado,Superior completo,União,Casa,42,0.8465753424657534,2.0,2497.71
11718,2015-12-01,F,False,True,0,Servidor público,Secundário,Solteiro,Casa,48,1.1013698630136983,2.0,3773.46
11719,2015-12-01,M,True,False,2,Assalariado,Superior completo,Casado,Casa,38,7.2,4.0,3012.2
11720,2015-12-01,F,False,True,0,Empresário,Superior completo,Viúvo,Casa,36,0.6438356164383562,1.0,7122.97
11721,2015-12-01,F,True,True,1,Servidor público,Superior completo,Viúvo,Casa,49,1.1643835616438356,2.0,1653.17
11722,2015-12-01,M,True,True,0,Assalariado,Secundário,Casado,Casa,49,0.7561643835616438,2.0,2032.74
11723,2015-12-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,37,15.035616438356165,2.0,1760.75
11724,2015-12-01,F,False,True,0,Pensionista,Superior completo,Casado,Casa,58,,2.0,3726.66
11725,2015-12-01,M,False,True,0,Assalariado,Secundário,Casado,Casa,54,4.304109589041096,2.0,5379.21
11726,2015-12-01,F,False,False,0,Pensionista,Secundário,União,Casa,53,,2.0,915.24
11727,2015-12-01,F,False,True,2,Empresário,Superior completo,Casado,Casa,37,0.2,4.0,3291.93
11728,2015-12-01,M,True,False,0,Assalariado,Secundário,Casado,Casa,42,10.96986301369863,2.0,2692.49
11729,2015-12-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,57,,2.0,1713.7
11730,2015-12-01,M,True,True,1,Assalariado,Secundário,Casado,Casa,28,6.164383561643835,3.0,3513.41
11731,2015-12-01,M,True,True,1,Assalariado,Secundário,Casado,Casa,47,1.2547945205479452,3.0,1620.92
11732,2015-12-01,F,False,True,0,Empresário,Superior completo,Casado,Casa,46,9.772602739726029,2.0,1184.87
11733,2015-12-01,M,False,True,1,Assalariado,Superior completo,Casado,Casa,31,5.263013698630137,3.0,4323.67
11734,2015-12-01,M,False,True,0,Pensionista,Secundário,Separado,Casa,58,,1.0,3275.56
11735,2015-12-01,M,True,True,2,Servidor público,Secundário,Casado,Casa,33,14.931506849315069,4.0,5720.16
11736,2015-12-01,F,True,True,0,Empresário,Superior completo,Solteiro,Casa,33,3.9178082191780814,1.0,2093.75
11737,2015-12-01,F,False,False,0,Empresário,Secundário,Casado,Casa,43,24.736986301369864,2.0,15090.72
11738,2015-12-01,F,False,False,0,Empresário,Secundário,Casado,Casa,47,8.438356164383563,2.0,6496.54
11739,2015-12-01,M,True,True,0,Assalariado,Secundário,Casado,Casa,43,6.616438356164384,2.0,1237.99
11740,2015-12-01,F,False,False,0,Assalariado,Secundário,Solteiro,Estúdio,57,38.704109589041096,1.0,3757.98
11741,2015-12-01,M,False,True,0,Assalariado,Secundário,Casado,Casa,43,20.11232876712329,2.0,11185.81
11742,2015-12-01,F,False,True,1,Empresário,Superior completo,Casado,Casa,26,7.972602739726027,3.0,5887.62
11743,2015-12-01,M,True,True,0,Assalariado,Superior incompleto,Casado,Casa,47,2.347945205479452,2.0,2010.95
11744,2015-12-01,M,False,True,1,Assalariado,Superior completo,Casado,Casa,37,14.95890410958904,3.0,2037.44
11745,2015-12-01,F,False,True,0,Assalariado,Superior completo,Casado,Casa,29,2.9616438356164383,2.0,1020.65
11746,2015-12-01,F,False,True,0,Empresário,Secundário,Viúvo,Casa,57,2.8767123287671232,1.0,1917.73
11747,2015-12-01,F,False,True,1,Assalariado,Superior completo,Casado,Casa,50,27.65479452054794,3.0,14259.2
11748,2015-12-01,F,False,False,0,Assalariado,Secundário,Casado,Casa,43,5.6219178082191785,2.0,2813.75
11749,2015-12-01,F,True,True,0,Assalariado,Secundário,Casado,Casa,50,3.0493150684931507,2.0,993.86
11750,2015-12-01,M,False,True,0,Assalariado,Secundário,Casado,Casa,51,17.194520547945206,2.0,13227.05
11751,2015-12-01,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,63,,1.0,1350.42
11752,2015-12-01,F,False,False,0,Assalariado,Superior completo,Casado,Casa,33,4.101369863013699,2.0,1453.73
11753,2015-12-01,F,False,True,0,Assalariado,Secundário,Casado,Governamental,42,2.1095890410958904,2.0,2566.41
11754,2015-12-01,F,False,True,3,Empresário,Secundário,Casado,Casa,45,1.1287671232876713,5.0,2941.6
11755,2015-12-01,F,False,True,0,Servidor público,Secundário,Casado,Casa,54,10.936986301369863,2.0,1310.99
11756,2015-12-01,F,True,True,0,Assalariado,Superior completo,Separado,Casa,47,23.2027397260274,1.0,3229.3
11757,2015-12-01,M,False,True,1,Assalariado,Secundário,Casado,Casa,27,3.084931506849315,3.0,1947.5
11758,2015-12-01,F,False,True,1,Assalariado,Secundário,Casado,Casa,44,10.12054794520548,3.0,1152.34
11759,2015-12-01,F,True,True,0,Assalariado,Secundário,Casado,Casa,40,17.602739726027398,2.0,3508.85
11760,2015-12-01,M,True,True,0,Pensionista,Superior completo,Casado,Casa,63,,2.0,1160.75
11761,2015-12-01,F,False,True,1,Assalariado,Superior completo,Casado,Casa,29,10.597260273972603,3.0,4338.6
11762,2015-12-01,F,False,False,0,Servidor público,Secundário,Viúvo,Casa,52,14.372602739726029,1.0,2845.33
11763,2015-12-01,F,False,True,2,Assalariado,Secundário,União,Casa,30,4.76986301369863,4.0,2342.4
11764,2015-12-01,F,False,False,1,Assalariado,Secundário,Casado,Casa,42,25.03013698630137,3.0,1501.87
11765,2015-12-01,M,True,False,0,Assalariado,Secundário,Casado,Casa,57,4.882191780821918,2.0,3131.77
11766,2015-12-01,F,False,True,1,Servidor público,Secundário,Solteiro,Casa,34,3.6986301369863015,2.0,4165.8
11767,2015-12-01,M,True,False,0,Empresário,Secundário,Casado,Casa,57,7.457534246575342,2.0,8243.52
11768,2015-12-01,F,False,False,0,Pensionista,Superior completo,Solteiro,Casa,63,,1.0,1288.45
11769,2015-12-01,F,False,False,0,Assalariado,Superior completo,Solteiro,Casa,42,8.104109589041098,1.0,4830.42
11770,2015-12-01,M,True,True,0,Empresário,Superior completo,Casado,Casa,59,2.8,2.0,3759.8
11771,2015-12-01,F,False,True,1,Assalariado,Secundário,Solteiro,Estúdio,37,4.635616438356164,2.0,748.89
11772,2015-12-01,F,False,False,0,Assalariado,Superior completo,Viúvo,Governamental,54,8.980821917808221,1.0,4371.87
11773,2015-12-01,M,True,True,0,Assalariado,Superior completo,Casado,Casa,52,0.2,2.0,12554.01
11774,2015-12-01,M,False,True,1,Assalariado,Superior completo,Casado,Casa,37,1.7534246575342465,3.0,2496.24
11775,2015-12-01,M,True,False,1,Empresário,Superior completo,Casado,Com os pais,32,1.9616438356164383,3.0,23874.32
11776,2015-12-01,F,False,True,0,Assalariado,Primário,União,Casa,41,2.7150684931506848,2.0,5865.57
11777,2015-12-01,F,True,True,0,Assalariado,Superior completo,União,Casa,43,9.512328767123286,2.0,6218.53
11778,2015-12-01,F,False,False,0,Assalariado,Superior completo,Casado,Casa,57,3.1643835616438367,2.0,10171.53
11779,2015-12-01,M,True,True,1,Empresário,Superior completo,Casado,Casa,50,12.208219178082194,3.0,7153.24
11780,2015-12-01,M,True,False,0,Pensionista,Superior completo,Casado,Casa,60,,2.0,20248.88
11781,2015-12-01,M,True,True,0,Assalariado,Secundário,Casado,Casa,41,7.558904109589042,2.0,4363.12
11782,2015-12-01,M,True,False,3,Assalariado,Superior completo,Casado,Casa,29,5.298630136986302,5.0,2503.39
11783,2015-12-01,F,False,True,1,Assalariado,Secundário,Casado,Casa,42,4.767123287671233,3.0,4106.92
11784,2015-12-01,M,True,False,1,Empresário,Secundário,Casado,Casa,32,1.5972602739726027,3.0,2078.94
11785,2015-12-01,M,True,True,1,Assalariado,Superior completo,Separado,Governamental,47,5.63013698630137,2.0,1937.23
11786,2015-12-01,F,True,False,0,Empresário,Secundário,União,Casa,33,5.375342465753425,2.0,2750.66
11787,2015-12-01,F,False,True,0,Pensionista,Superior completo,Separado,Casa,67,,1.0,4736.15
11788,2015-12-01,F,True,True,0,Assalariado,Superior completo,Casado,Casa,49,8.605479452054794,2.0,999.02
11789,2015-12-01,F,True,False,1,Assalariado,Superior completo,Casado,Governamental,34,6.8,3.0,4755.4
11790,2015-12-01,F,False,False,0,Pensionista,Secundário,Casado,Casa,56,,2.0,5089.68
11791,2015-12-01,F,False,True,1,Empresário,Secundário,Separado,Casa,50,5.756164383561643,2.0,1641.09
11792,2015-12-01,F,True,True,0,Servidor público,Superior completo,Casado,Casa,45,0.4931506849315068,2.0,5152.59
11793,2015-12-01,F,True,True,0,Assalariado,Superior completo,Casado,Casa,42,13.243835616438355,2.0,2409.94
11794,2015-12-01,M,True,True,0,Assalariado,Superior completo,Casado,Casa,60,10.558904109589042,2.0,7836.29
11795,2015-12-01,F,False,True,2,Empresário,Superior completo,Casado,Casa,31,6.3863013698630136,4.0,2221.58
11796,2015-12-01,F,False,True,0,Pensionista,Superior completo,Casado,Casa,59,,2.0,1807.84
11797,2015-12-01,F,False,False,0,Assalariado,Secundário,Solteiro,Casa,33,1.1616438356164382,1.0,818.15
11798,2015-12-01,F,False,True,0,Pensionista,Superior completo,Separado,Casa,65,,1.0,4371.33
11799,2015-12-01,F,False,False,0,Servidor público,Superior completo,Casado,Casa,40,15.282191780821917,2.0,4426.37
11800,2015-12-01,M,True,True,1,Assalariado,Secundário,Casado,Casa,37,8.479452054794521,3.0,13892.63
11801,2015-12-01,M,False,True,0,Assalariado,Secundário,Solteiro,Casa,40,9.101369863013696,1.0,3715.55
11802,2015-12-01,F,True,True,0,Assalariado,Superior completo,Casado,Casa,54,4.723287671232876,2.0,2829.72
11803,2015-12-01,F,False,True,0,Pensionista,Superior completo,Casado,Casa,67,,2.0,1593.89
11804,2015-12-01,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,24,3.104109589041096,1.0,2990.96
11805,2015-12-01,F,False,False,0,Pensionista,Secundário,Casado,Governamental,47,,2.0,2138.93
11806,2015-12-01,F,False,True,0,Assalariado,Superior completo,Casado,Casa,29,4.095890410958904,2.0,656.43
11807,2015-12-01,F,True,False,1,Servidor público,Secundário,Casado,Casa,39,5.7753424657534245,3.0,2875.28
11808,2015-12-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,47,10.2986301369863,2.0,5658.02
11809,2015-12-01,F,False,False,1,Assalariado,Secundário,Solteiro,Casa,25,0.5726027397260274,2.0,2508.28
11810,2015-12-01,F,True,True,1,Empresário,Superior completo,Separado,Casa,50,19.73972602739726,2.0,4944.42
11811,2015-12-01,M,True,True,2,Empresário,Superior completo,Casado,Casa,36,8.227397260273973,4.0,4202.52
11812,2015-12-01,M,False,True,0,Assalariado,Superior completo,Separado,Casa,48,4.18082191780822,1.0,6861.91
11813,2015-12-01,M,False,True,1,Assalariado,Superior completo,Casado,Casa,37,1.7534246575342465,3.0,1599.08
11814,2015-12-01,M,False,True,0,Empresário,Superior completo,Solteiro,Casa,27,5.282191780821917,1.0,5814.96
11815,2015-12-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,51,12.704109589041094,2.0,6023.53
11816,2015-12-01,M,True,True,3,Assalariado,Superior completo,Casado,Casa,43,13.10958904109589,5.0,5461.49
11817,2015-12-01,M,True,True,1,Assalariado,Secundário,Casado,Casa,50,14.764383561643836,3.0,15304.35
11818,2015-12-01,F,False,False,1,Assalariado,Secundário,Solteiro,Governamental,31,8.197260273972603,2.0,2511.86
11819,2015-12-01,M,True,True,1,Assalariado,Superior completo,Casado,Casa,28,6.164383561643835,3.0,6540.06
11820,2015-12-01,M,False,False,2,Assalariado,Primário,Casado,Casa,37,6.9753424657534255,4.0,1156.25
11821,2015-12-01,F,False,False,0,Empresário,Superior completo,Solteiro,Com os pais,29,6.860273972602741,1.0,2583.95
11822,2015-12-01,M,True,False,0,Assalariado,Superior completo,Casado,Casa,53,5.049315068493152,2.0,3007.94
11823,2015-12-01,M,False,True,0,Empresário,Superior completo,Casado,Casa,33,2.194520547945205,2.0,6906.77
11824,2015-12-01,F,False,True,0,Empresário,Superior completo,Casado,Casa,48,3.52054794520548,2.0,1656.99
11825,2015-12-01,F,False,True,1,Empresário,Superior completo,Separado,Casa,41,2.794520547945205,2.0,3550.66
11826,2015-12-01,F,True,True,1,Assalariado,Secundário,União,Casa,34,2.243835616438356,3.0,2476.65
11827,2015-12-01,F,False,True,0,Pensionista,Superior completo,Casado,Casa,48,,2.0,2324.77
11828,2015-12-01,M,True,False,1,Empresário,Superior completo,Casado,Casa,44,3.8383561643835615,3.0,25971.93
11829,2015-12-01,F,False,True,0,Assalariado,Superior completo,Casado,Casa,40,16.221917808219178,2.0,4412.4
11830,2015-12-01,F,False,False,1,Assalariado,Superior completo,Casado,Casa,42,22.301369863013697,3.0,3907.52
11831,2015-12-01,F,False,False,0,Assalariado,Secundário,União,Casa,55,5.153424657534247,2.0,5221.45
11832,2015-12-01,F,False,True,1,Empresário,Secundário,União,Casa,35,4.3726027397260285,3.0,6504.69
11833,2015-12-01,F,False,False,1,Assalariado,Secundário,Solteiro,Governamental,31,8.197260273972603,2.0,1884.89
11834,2015-12-01,F,True,True,0,Assalariado,Superior completo,Casado,Casa,33,1.8438356164383565,2.0,5500.77
11835,2015-12-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,54,0.8383561643835616,2.0,2212.04
11836,2015-12-01,F,False,False,1,Pensionista,Secundário,Casado,Governamental,57,,3.0,1578.45
11837,2015-12-01,F,False,True,0,Assalariado,Superior completo,Casado,Casa,40,2.4219178082191783,2.0,2530.38
11838,2015-12-01,F,True,True,0,Assalariado,Secundário,Casado,Casa,53,10.663013698630136,2.0,1499.37
11839,2015-12-01,F,False,True,0,Assalariado,Superior completo,Separado,Casa,46,0.6328767123287671,1.0,2763.36
11840,2015-12-01,F,True,True,0,Assalariado,Superior completo,Casado,Casa,51,1.3068493150684932,2.0,5210.68
11841,2015-12-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,43,0.5945205479452055,2.0,584.65
11842,2015-12-01,F,False,False,0,Empresário,Secundário,Casado,Casa,43,0.4301369863013699,2.0,1503.13
11843,2015-12-01,F,True,True,2,Empresário,Superior completo,Casado,Casa,32,7.852054794520547,4.0,8695.16
11844,2015-12-01,F,False,True,0,Pensionista,Secundário,Solteiro,Casa,59,,2.0,9749.06
11845,2015-12-01,M,True,False,0,Servidor público,Secundário,Casado,Casa,28,8.29041095890411,2.0,2297.98
11846,2015-12-01,M,True,True,0,Assalariado,Secundário,Casado,Casa,42,3.468493150684932,2.0,798.68
11847,2015-12-01,F,False,True,0,Pensionista,Primário,Casado,Casa,65,,2.0,1343.94
11848,2015-12-01,F,False,True,2,Assalariado,Secundário,Casado,Casa,37,4.635616438356164,4.0,2256.6
11849,2015-12-01,M,True,True,0,Assalariado,Superior incompleto,Casado,Casa,47,2.347945205479452,2.0,2981.37
11850,2015-12-01,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,50,14.756164383561645,1.0,4468.11
11851,2015-12-01,F,False,False,0,Pensionista,Secundário,Casado,Governamental,58,,2.0,1185.62
11852,2015-12-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,60,,2.0,4110.63
11853,2015-12-01,F,False,True,1,Assalariado,Secundário,Casado,Casa,30,5.18082191780822,3.0,3953.85
11854,2015-12-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,40,3.4356164383561643,2.0,3531.41
11855,2015-12-01,M,True,True,0,Assalariado,Primário,Separado,Casa,52,10.47945205479452,1.0,4131.28
11856,2015-12-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,58,,2.0,7990.79
11857,2015-12-01,F,False,True,0,Pensionista,Superior completo,Casado,Casa,62,,2.0,2022.51
11858,2015-12-01,F,True,True,1,Empresário,Superior completo,Casado,Casa,29,4.057534246575343,3.0,2276.66
11859,2015-12-01,F,False,True,2,Empresário,Secundário,Casado,Casa,36,5.101369863013699,4.0,2321.44
11860,2015-12-01,F,False,False,0,Assalariado,Secundário,Solteiro,Casa,46,18.12054794520548,1.0,4752.11
11861,2015-12-01,M,False,False,1,Assalariado,Superior incompleto,Casado,Aluguel,31,4.953424657534247,3.0,2322.59
11862,2015-12-01,F,True,True,2,Assalariado,Secundário,Casado,Casa,40,0.2931506849315069,4.0,2864.6
11863,2015-12-01,F,False,True,0,Assalariado,Secundário,Separado,Casa,49,24.301369863013697,1.0,7621.7
11864,2015-12-01,M,False,False,1,Pensionista,Secundário,Casado,Casa,52,,3.0,3872.05
11865,2015-12-01,M,True,False,1,Empresário,Secundário,Casado,Casa,39,2.767123287671233,3.0,7717.75
11866,2015-12-01,M,False,False,1,Assalariado,Secundário,União,Casa,35,3.635616438356165,3.0,2666.45
11867,2015-12-01,F,False,True,0,Assalariado,Secundário,Separado,Casa,43,6.594520547945206,1.0,1141.43
11868,2015-12-01,M,True,False,0,Assalariado,Secundário,Casado,Casa,32,1.3452054794520547,2.0,2129.54
11869,2015-12-01,M,True,True,1,Empresário,Superior completo,União,Casa,46,6.950684931506848,3.0,5238.76
11870,2015-12-01,M,True,True,1,Empresário,Secundário,Casado,Casa,41,5.923287671232878,3.0,5470.32
11871,2015-12-01,M,False,True,2,Assalariado,Secundário,União,Casa,39,6.347945205479452,4.0,3185.72
11872,2015-12-01,F,False,False,0,Pensionista,Secundário,Viúvo,Casa,63,,1.0,4896.41
11873,2015-12-01,F,False,True,0,Assalariado,Superior completo,Casado,Casa,59,19.389041095890416,2.0,9951.09
11874,2015-12-01,M,True,True,0,Assalariado,Superior completo,Solteiro,Casa,34,4.515068493150685,1.0,6749.0
11875,2015-12-01,F,False,False,0,Empresário,Superior completo,Casado,Com os pais,54,4.216438356164384,2.0,7329.83
11876,2015-12-01,F,False,False,0,Empresário,Superior completo,Solteiro,Governamental,48,15.523287671232874,1.0,3304.5
11877,2015-12-01,M,True,True,0,Assalariado,Secundário,Casado,Casa,35,4.838356164383562,2.0,5514.56
11878,2015-12-01,F,False,True,0,Assalariado,Superior completo,Casado,Casa,53,8.345205479452055,2.0,3090.3
11879,2015-12-01,M,True,True,0,Servidor público,Secundário,Casado,Casa,59,2.2164383561643834,2.0,2494.4
11880,2015-12-01,F,False,False,0,Pensionista,Secundário,Casado,Casa,62,,2.0,3339.76
11881,2015-12-01,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,43,3.783561643835617,1.0,1421.95
